rated,created_at,turns,victory_status,winner,start_time,increment_time,white_id,black_id,white_rating,black_rating,spread,opening_name,opening_ply,white_rank,black_rank,avg_rating,avg_rank
FALSE,1.50E+12,38,mate,black,15,15,taranga,vikrant_dalvi,1293,1466,-173,Philidor Defense,5,Class D,Class C,1380,Class D
TRUE,1.50E+12,59,mate,white,7,2,xapoh,taranga,1500,1299,201,Ruy Lopez,7,Class C,Class D,1400,Class C
TRUE,1.50E+12,111,mate,white,7,2,taranga,jamila1234,1288,1232,56,Caro-Kann Defense,3,Class D,Class D,1260,Class D
TRUE,1.50E+12,28,resign,black,7,2,taranga,hknight_chess,1289,2108,-819,Ruy Lopez,9,Class D,Expert,1699,Class B
FALSE,1.50E+12,101,outoftime,white,7,2,blassterkal,taranga,1431,1289,142,Center Game,6,Class C,Class D,1360,Class D
FALSE,1.50E+12,15,mate,white,7,2,striker123,taranga,1806,1289,517,Scotch Game,7,Class A,Class D,1548,Class C
FALSE,1.50E+12,42,resign,white,7,2,taranga,yugesh_naidu,1289,1311,-22,Philidor Defense,5,Class D,Class D,1300,Class D
FALSE,1.50E+12,118,resign,black,7,2,blassterkal,taranga,1431,1289,142,Englund Gambit Declined,3,Class C,Class D,1360,Class D
FALSE,1.50E+12,34,resign,black,7,2,taranga,andreas636,1289,1484,-195,Giuoco Piano,6,Class D,Class C,1387,Class D
FALSE,1.50E+12,60,resign,black,7,2,taranga,armourbuddy,1289,1810,-521,Sicilian Defense,5,Class D,Class A,1550,Class C
FALSE,1.50E+12,66,resign,black,7,2,striker123,taranga,1806,1289,517,Scotch Game,5,Class A,Class D,1548,Class C
FALSE,1.50E+12,21,outoftime,white,5,8,taranga,snapper,1289,1500,-211,Philidor Defense,5,Class D,Class C,1395,Class D
TRUE,1.50E+12,73,mate,white,15,1,moon50,taranga,1409,1297,112,Ruy Lopez,8,Class C,Class D,1353,Class D
TRUE,1.50E+12,159,mate,white,15,1,taranga,moon50,1280,1485,-205,Italian Game,6,Class D,Class C,1383,Class D
FALSE,1.50E+12,74,resign,white,15,0,taranga,italiantranslator,1280,1211,69,Scandinavian Defense,4,Class D,Class D,1246,Class D
FALSE,1.50E+12,28,mate,black,15,0,italiantranslator,taranga,1211,1280,-69,Crab Opening,3,Class D,Class D,1246,Class D
TRUE,1.50E+12,112,mate,black,10,0,taranga,naoufel,1281,1765,-484,Philidor Defense,6,Class D,Class B,1523,Class C
TRUE,1.50E+12,104,resign,black,15,1,taranga,moon50,1288,1454,-166,Petrov's Defense,4,Class D,Class C,1371,Class D
TRUE,1.50E+12,40,mate,black,15,1,moon50,taranga,1560,1270,290,Queen's Gambit Refused,5,Class C,Class D,1415,Class C
TRUE,1.50E+12,44,mate,black,15,1,taranga,moon50,1274,1534,-260,Sicilian Defense,4,Class D,Class C,1404,Class C
TRUE,1.50E+12,150,draw,draw,15,1,taranga,moon50,1259,1663,-404,Italian Game,6,Class D,Class B,1461,Class C
TRUE,1.50E+12,60,mate,black,10,0,trotil45,taranga,1614,1238,376,Queen's Pawn Game,5,Class B,Class D,1426,Class C
TRUE,1.50E+12,37,mate,white,10,0,taranga,hsanderr,1221,1417,-196,French Defense,11,Class D,Class C,1319,Class D
TRUE,1.50E+12,88,outoftime,black,10,0,taranga,madara21,1222,1732,-510,Sicilian Defense,7,Class D,Class B,1477,Class C
TRUE,1.50E+12,113,mate,white,10,0,hallowdance,taranga,1232,1234,-2,Ruy Lopez,7,Class D,Class D,1233,Class D
TRUE,1.50E+12,55,mate,white,20,5,taranga,kingofchess2017,1240,1219,21,Russian Game,8,Class D,Class D,1230,Class D
TRUE,1.50E+12,135,mate,white,10,0,harrygz,dbschultz,1590,1600,-10,English Opening,5,Class C,Class B,1595,Class C
TRUE,1.50E+12,137,draw,draw,10,0,rinoooo,dbschultz,1568,1617,-49,Italian Game,5,Class C,Class B,1593,Class C
TRUE,1.50E+12,97,outoftime,white,10,0,dbschultz,nienkotter,1500,1358,142,Four Knights Game,6,Class C,Class D,1429,Class C
FALSE,1.50E+12,33,resign,black,10,2,thegrim123321,robin512,1384,1325,59,Pirc Defense,2,Class D,Class D,1355,Class D
FALSE,1.50E+12,29,resign,black,30,0,thegrim123321,jdominguez,1384,1265,119,Zukertort Opening,3,Class D,Class D,1325,Class D
FALSE,1.50E+12,55,resign,black,2,10,thegrim123321,sam7neeee,1384,1950,-566,Zukertort Opening,2,Class D,Class A,1667,Class B
TRUE,1.50E+12,91,resign,white,20,10,thegrim123321,batatinhaazul,1377,1249,128,Scandinavian Defense,4,Class D,Class D,1313,Class D
TRUE,1.50E+12,53,resign,white,9,0,kingestee33,thegrim123321,1375,1389,-14,King's Pawn Game,4,Class D,Class D,1382,Class D
TRUE,1.50E+12,49,mate,white,10,2,thegrim123321,baconneggs,1378,1361,17,Philidor Defense,5,Class D,Class D,1370,Class D
TRUE,1.50E+12,48,mate,black,10,2,deragon63,thegrim123321,1261,1371,-110,King's Pawn Game,4,Class D,Class D,1316,Class D
TRUE,1.50E+12,20,resign,black,10,9,thegrim123321,brainiac007,1380,1429,-49,Sicilian Defense,4,Class D,Class C,1405,Class C
TRUE,1.50E+12,87,mate,white,10,0,thegrim123321,danilo1961,1369,1368,1,Russian Game,6,Class D,Class D,1369,Class D
TRUE,1.50E+12,11,resign,white,10,0,piechess97,thegrim123321,1290,1371,-81,Ruy Lopez,9,Class D,Class D,1331,Class D
TRUE,1.50E+12,110,draw,draw,15,3,thegrim123321,merthy70,1372,1326,46,St. George Defense,2,Class D,Class D,1349,Class D
TRUE,1.50E+12,24,resign,white,6,7,thekingdomcome,thegrim123321,1361,1383,-22,Van't Kruijs Opening,1,Class D,Class D,1372,Class D
TRUE,1.50E+12,23,resign,white,15,15,rookreversal,thegrim123321,1217,1399,-182,English Opening,4,Class D,Class D,1308,Class D
TRUE,1.50E+12,81,mate,white,15,30,thegrim123321,ranie123,1387,1447,-60,Ruy Lopez,5,Class D,Class C,1417,Class C
FALSE,1.50E+12,34,resign,black,20,0,arrigo,thegrim123321,1474,1387,87,Scandinavian Defense,2,Class C,Class D,1431,Class C
TRUE,1.50E+12,103,mate,white,15,2,thegrim123321,tecnoch,1377,1351,26,Philidor Defense,4,Class D,Class D,1364,Class D
TRUE,1.50E+12,29,resign,black,30,10,thegrim123321,dantesmontecristo,1389,1339,50,King's Pawn Game,4,Class D,Class D,1364,Class D
FALSE,1.50E+12,22,resign,black,30,15,thegrim123321,gallosantoss,1389,1400,-11,Philidor Defense,4,Class D,Class C,1395,Class D
FALSE,1.50E+12,38,resign,white,10,0,morficle,thegrim123321,1849,1389,460,Scotch Game,5,Class A,Class D,1619,Class B
TRUE,1.50E+12,46,mate,black,8,0,annael88,thegrim123321,1395,1378,17,Italian Game,9,Class D,Class D,1387,Class D
TRUE,1.50E+12,23,outoftime,white,5,5,thegrim123321,ziogasparo14,1370,1257,113,Ruy Lopez,6,Class D,Class D,1314,Class D
TRUE,1.50E+12,31,resign,white,10,3,thegrim123321,tcgil,1360,1332,28,Nimzowitsch Defense,5,Class D,Class D,1346,Class D
FALSE,1.50E+12,51,resign,white,10,0,andre94,thegrim123321,1311,1360,-49,King's Pawn Game,4,Class D,Class D,1336,Class D
FALSE,1.50E+12,87,mate,white,20,0,lanas2007,thegrim123321,1714,1360,354,Ruy Lopez,6,Class B,Class D,1537,Class C
TRUE,1.50E+12,31,mate,white,45,30,thegrim123321,onafets26,1354,1217,137,Italian Game,5,Class D,Class D,1286,Class D
TRUE,1.50E+12,38,resign,black,15,15,shivcool,thegrim123321,1245,1346,-101,Queen's Gambit Accepted,5,Class D,Class D,1296,Class D
FALSE,1.50E+12,43,resign,white,10,4,thegrim123321,batuhh,1346,1099,247,Italian Game,6,Class D,Novice,1223,Class D
TRUE,1.50E+12,105,resign,white,9,2,thegrim123321,an73r05,1336,1287,49,King's Indian Attack,4,Class D,Class D,1312,Class D
FALSE,1.50E+12,87,outoftime,white,10,0,eideral,krishubhi,1580,1555,25,English Opening,2,Class C,Class C,1568,Class C
FALSE,1.50E+12,36,mate,black,10,0,krishubhi,eideral,1555,1580,-25,Sicilian Defense,6,Class C,Class C,1568,Class C
TRUE,1.50E+12,38,resign,black,6,6,myalcin64,eideral,1649,1547,102,French Defense,6,Class B,Class C,1598,Class C
TRUE,1.50E+12,110,resign,black,8,0,tutubelezza,eideral,1426,1527,-101,French Defense,3,Class C,Class C,1477,Class C
TRUE,1.50E+12,48,resign,black,15,0,eideral,fva,1557,1547,10,Ruy Lopez,8,Class C,Class C,1552,Class C
FALSE,1.50E+12,95,mate,white,5,8,eideral,maumau62,1557,1607,-50,Nimzo-Indian Defense,5,Class C,Class B,1582,Class C
FALSE,1.50E+12,70,mate,black,5,8,maumau62,eideral,1607,1557,50,Bird Opening,1,Class B,Class C,1582,Class C
FALSE,1.50E+12,42,resign,white,10,0,eideral,arebest95,1557,1632,-75,Sicilian Defense,7,Class C,Class B,1595,Class C
TRUE,1.49E+12,177,outoftime,white,10,3,au118,eideral,1535,1609,-74,Italian Game,11,Class C,Class B,1572,Class C
TRUE,1.49E+12,114,mate,black,10,2,abel4865,eideral,1713,1558,155,Hungarian Opening,2,Class B,Class C,1636,Class B
TRUE,1.49E+12,57,resign,white,10,2,eideral,abel4865,1497,1730,-233,Owen Defense,2,Class C,Class B,1614,Class B
TRUE,1.49E+12,57,resign,white,7,3,tca1004,eideral,1437,1552,-115,Italian Game,5,Class C,Class C,1495,Class C
FALSE,1.47E+12,82,draw,draw,10,0,pkgirpade,eideral,1516,1552,-36,Bird Opening,2,Class C,Class C,1534,Class C
TRUE,1.47E+12,29,mate,white,7,3,eideral,atorius,1513,1456,57,Sicilian Defense,5,Class C,Class C,1485,Class C
TRUE,1.44E+12,70,resign,black,10,0,pablocas,eideral,1355,1478,-123,Italian Game,7,Class D,Class C,1417,Class C
TRUE,1.50E+12,97,mate,white,10,0,tabellaria,grubear,1638,1614,24,Italian Game,6,Class B,Class B,1626,Class B
TRUE,1.50E+12,99,resign,white,6,5,tabellaria,rangelelbano,1613,1934,-321,Caro-Kann Defense,11,Class B,Class A,1774,Class B
FALSE,1.50E+12,74,resign,black,10,0,f2f,tabellaria,1865,1613,252,Queen's Pawn Game,5,Class A,Class B,1739,Class B
TRUE,1.50E+12,48,mate,black,8,0,playforpleasure,tabellaria,1776,1587,189,Queen's Pawn Game,2,Class B,Class C,1682,Class B
TRUE,1.50E+12,77,mate,white,15,0,tabellaria,mattieuw2,1568,1593,-25,French Defense,6,Class C,Class C,1581,Class C
TRUE,1.50E+12,80,resign,black,15,0,mattieuw2,tabellaria,1605,1546,59,Scandinavian Defense,6,Class B,Class C,1576,Class C
TRUE,1.50E+12,35,resign,white,8,0,tabellaria,snowden,1518,1709,-191,Nimzowitsch Defense,5,Class C,Class B,1614,Class B
TRUE,1.50E+12,33,resign,white,10,0,sombragris,tabellaria,1728,1527,201,Semi-Slav Defense,8,Class B,Class C,1628,Class B
TRUE,1.50E+12,87,mate,white,10,0,tabellaria,blackphish,1515,1379,136,Scandinavian Defense,4,Class C,Class D,1447,Class C
TRUE,1.50E+12,40,resign,black,10,0,tabellaria,jabar72,1538,1501,37,Robatsch (Modern) Defense,4,Class C,Class C,1520,Class C
TRUE,1.50E+12,54,resign,black,10,0,jabar72,tabellaria,1511,1516,-5,Queen's Gambit Declined,4,Class C,Class C,1514,Class C
TRUE,1.50E+12,67,resign,black,10,0,little---a,tabellaria,1464,1495,-31,Ruy Lopez,9,Class C,Class C,1480,Class C
TRUE,1.50E+12,21,mate,white,10,0,tabellaria,little---a,1470,1475,-5,King's Pawn Game,4,Class C,Class C,1473,Class C
TRUE,1.50E+12,14,mate,black,10,0,pasch0s,tabellaria,1490,1440,50,Italian Game,6,Class C,Class C,1465,Class C
FALSE,1.50E+12,71,resign,white,15,15,nadanadora,xad55toque,1611,1974,-363,Queen's Gambit Declined,18,Class B,Class A,1793,Class B
TRUE,1.50E+12,72,outoftime,black,10,0,nadanadora,xtreh,1611,1945,-334,Nimzo-Indian Defense,8,Class B,Class A,1778,Class B
TRUE,1.50E+12,62,resign,black,10,0,vpull9,nadanadora,1584,1611,-27,English Opening,5,Class C,Class B,1598,Class C
TRUE,1.50E+12,48,resign,black,10,0,ramzaid,nadanadora,1942,1611,331,Van't Kruijs Opening,1,Class A,Class B,1777,Class B
TRUE,1.50E+12,6,outoftime,black,10,2,mejjes,nadanadora,1217,1611,-394,Four Knights Game,6,Class D,Class B,1414,Class C
TRUE,1.50E+12,69,draw,draw,20,0,nadanadora,qaisahleyorof,1611,2059,-448,Semi-Slav Defense,12,Class B,Expert,1835,Class A
TRUE,1.50E+12,72,resign,white,15,15,nadanadora,googol100,1611,1478,133,Sicilian Defense,4,Class B,Class C,1545,Class C
TRUE,1.50E+12,40,mate,black,15,15,googol100,nadanadora,1486,1552,-66,King's Pawn Game,5,Class C,Class C,1519,Class C
TRUE,1.50E+12,29,mate,white,15,15,nadanadora,googol100,1453,1496,-43,Modern Defense,2,Class C,Class C,1475,Class C
TRUE,1.50E+12,44,resign,white,15,15,nadanadora,gatorman,1340,1326,14,English Defense,2,Class D,Class D,1333,Class D
TRUE,1.50E+12,59,mate,white,10,0,corvusossifragus,nadanadora,1532,1500,32,French Defense,3,Class C,Class C,1516,Class C
TRUE,1.50E+12,115,resign,white,10,0,doom12384,ramirorldn,1560,1557,3,King's Gambit Accepted,6,Class C,Class C,1559,Class C
TRUE,1.50E+12,70,resign,black,10,0,doom12384,vektor-mw,1571,1577,-6,Bird Opening,2,Class C,Class C,1574,Class C
TRUE,1.50E+12,36,resign,black,10,0,doom12384,eze33,1580,1617,-37,Bird Opening,2,Class C,Class B,1599,Class C
TRUE,1.50E+12,83,resign,white,10,0,quarks_sparks,doom12384,1531,1593,-62,Four Knights Game,7,Class C,Class C,1562,Class C
TRUE,1.50E+12,99,draw,draw,10,0,lagos16,doom12384,1449,1597,-148,Four Knights Game,9,Class C,Class C,1523,Class C
TRUE,1.50E+12,43,resign,white,10,0,pepe100,doom12384,1743,1604,139,King's Gambit Accepted,6,Class B,Class B,1674,Class B
TRUE,1.50E+12,89,resign,white,10,0,runmael,doom12384,1604,1614,-10,Four Knights Game,8,Class B,Class B,1609,Class B
TRUE,1.50E+12,96,resign,black,10,0,nitegazer,doom12384,1550,1605,-55,Queen's Pawn Game,3,Class C,Class B,1578,Class C
FALSE,1.50E+12,116,mate,black,10,0,pipppone,doom12384,1630,1605,25,Petrov's Defense,8,Class B,Class B,1618,Class B
FALSE,1.50E+12,78,mate,black,15,0,dimalesh,doom12384,1475,1605,-130,Hungarian Opening,1,Class C,Class B,1540,Class C
FALSE,1.50E+12,77,mate,white,15,0,doom12384,dimalesh,1605,1475,130,Bird Opening,1,Class B,Class C,1540,Class C
FALSE,1.50E+12,70,mate,black,15,0,dimalesh,doom12384,1475,1605,-130,King's Pawn Opening,3,Class C,Class B,1540,Class C
FALSE,1.50E+12,27,resign,white,10,0,augustbecarre,doom12384,1570,1605,-35,Russian Game,7,Class C,Class B,1588,Class C
FALSE,1.50E+12,102,resign,black,10,0,doom12384,jejeh,1605,1500,105,Bird Opening,1,Class B,Class C,1553,Class C
FALSE,1.50E+12,21,resign,white,10,0,jejeh,doom12384,1500,1605,-105,Four Knights Game,9,Class C,Class B,1553,Class C
FALSE,1.50E+12,33,resign,white,10,0,doom12384,jejeh,1605,1500,105,Bird Opening,1,Class B,Class C,1553,Class C
FALSE,1.50E+12,74,resign,black,10,0,raavi,doom12384,1513,1605,-92,Russian Game,5,Class C,Class B,1559,Class C
TRUE,1.50E+12,65,resign,white,25,5,ernestillo,bwalmer,1790,1874,-84,Polish Opening,1,Class B,Class A,1832,Class A
TRUE,1.50E+12,81,resign,white,25,5,bwalmer,ajaysharma261253,1864,1805,59,Sicilian Defense,5,Class A,Class A,1835,Class A
TRUE,1.50E+12,45,resign,black,25,5,atilioss,bwalmer,1496,1861,-365,Indian Game,3,Class C,Class A,1679,Class B
TRUE,1.50E+12,52,resign,white,25,5,bwalmer,yura_kudelia_12,1851,1853,-2,Ruy Lopez,8,Class A,Class A,1852,Class A
TRUE,1.50E+12,51,resign,white,10,0,spendius,bwalmer,1861,1863,-2,Caro-Kann Defense,4,Class A,Class A,1862,Class A
TRUE,1.50E+12,48,draw,draw,10,0,tfeng,wahana81,1618,1609,9,French Defense,3,Class B,Class B,1614,Class B
TRUE,1.50E+12,20,resign,black,10,0,wahana81,tfeng,1620,1607,13,Van't Kruijs Opening,1,Class B,Class B,1614,Class B
TRUE,1.50E+12,50,mate,black,10,0,tfeng,ilkayus,1621,1496,125,Sicilian Defense,5,Class B,Class C,1559,Class C
TRUE,1.50E+12,98,resign,black,10,0,tfeng,thesmallbang,1633,1581,52,Philidor Defense,5,Class B,Class C,1607,Class B
TRUE,1.50E+12,106,mate,black,10,0,thesmallbang,tfeng,1623,1623,0,Ruy Lopez,6,Class B,Class B,1623,Class B
TRUE,1.50E+12,19,resign,white,10,0,tfeng,mikeu,1612,1614,-2,Italian Game,5,Class B,Class B,1613,Class B
TRUE,1.50E+12,22,resign,white,10,0,famiss11,tfeng,1605,1624,-19,Italian Game,8,Class B,Class B,1615,Class B
TRUE,1.50E+12,114,draw,draw,10,0,bishopkerry01,tfeng,1693,1621,72,Indian Game,4,Class B,Class B,1657,Class B
TRUE,1.50E+12,69,resign,black,10,0,tfeng,bishopkerry01,1631,1684,-53,Sicilian Defense,4,Class B,Class B,1658,Class B
TRUE,1.50E+12,34,mate,black,10,0,vineetg101,tfeng,1636,1619,17,Italian Game,8,Class B,Class B,1628,Class B
TRUE,1.50E+12,40,mate,black,10,0,tfeng,kei0075,1613,1617,-4,Italian Game,8,Class B,Class B,1615,Class B
TRUE,1.50E+12,108,resign,black,10,0,tfeng,facurezzo,1627,1495,132,Italian Game,6,Class B,Class C,1561,Class C
TRUE,1.50E+12,27,resign,white,10,0,facurezzo,tfeng,1480,1643,-163,Bishop's Opening,3,Class C,Class B,1562,Class C
TRUE,1.50E+12,63,resign,white,10,0,tfeng,wahidmahmom90,1631,1652,-21,Sicilian Defense,5,Class B,Class B,1642,Class B
TRUE,1.50E+12,31,resign,white,10,0,toniors,tfeng,1687,1641,46,Ponziani Opening,5,Class B,Class B,1664,Class B
TRUE,1.50E+12,71,resign,white,10,0,tfeng,marcel55,1630,1638,-8,Italian Game,6,Class B,Class B,1634,Class B
TRUE,1.50E+12,92,mate,black,10,0,locomotora,tfeng,1414,1624,-210,Ruy Lopez,6,Class C,Class B,1519,Class C
TRUE,1.50E+12,47,mate,white,10,0,tfeng,locomotora,1619,1419,200,Italian Game,7,Class B,Class C,1519,Class C
TRUE,1.50E+12,56,resign,black,10,0,tfeng,ewama,1629,1659,-30,Petrov's Defense,5,Class B,Class B,1644,Class B
TRUE,1.50E+12,48,resign,white,10,0,ewama,tfeng,1649,1639,10,Bishop's Opening,3,Class B,Class B,1644,Class B
TRUE,1.50E+12,124,resign,black,10,0,marcospe1964,tfeng,1677,1627,50,Polish Opening,1,Class B,Class B,1652,Class B
TRUE,1.50E+12,49,mate,white,10,0,fox22634,tfeng,1705,1636,69,Scotch Game,8,Class B,Class B,1671,Class B
TRUE,1.50E+12,64,resign,black,10,0,tfeng,traverru,1647,1635,12,Sicilian Defense,13,Class B,Class B,1641,Class B
TRUE,1.50E+12,29,resign,white,10,0,tfeng,tmanu,1637,1627,10,Italian Game,7,Class B,Class B,1632,Class B
TRUE,1.50E+12,45,resign,white,10,0,tfeng,mstelles,1626,1631,-5,Italian Game,5,Class B,Class B,1629,Class B
TRUE,1.50E+12,96,resign,black,10,0,micmeta,tfeng,1602,1615,-13,King's Gambit Accepted,6,Class B,Class B,1609,Class B
TRUE,1.50E+12,92,resign,black,10,0,shafer24,tfeng,1634,1603,31,Bishop's Opening,3,Class B,Class B,1619,Class B
TRUE,1.50E+12,40,mate,black,10,0,ironboy,tfeng,1611,1591,20,Italian Game,9,Class B,Class C,1601,Class B
TRUE,1.50E+12,123,mate,white,10,0,tfeng,ironboy,1579,1623,-44,Italian Game,19,Class C,Class B,1601,Class B
TRUE,1.50E+12,129,mate,white,10,0,hetismogelijk,tfeng,1995,1581,414,King's Indian Attack,4,Class A,Class C,1788,Class B
TRUE,1.50E+12,120,mate,black,10,0,bomardan,tfeng,1589,1569,20,Gruenfeld Defense,9,Class C,Class C,1579,Class C
TRUE,1.50E+12,71,draw,draw,10,0,tfeng,rmorais23,1570,1555,15,Italian Game,6,Class C,Class C,1563,Class C
TRUE,1.50E+12,97,mate,white,10,0,tfeng,eyany,1559,1557,2,French Defense,3,Class C,Class C,1558,Class C
TRUE,1.50E+12,60,resign,white,10,0,eyany,tfeng,1546,1571,-25,Indian Game,2,Class C,Class C,1559,Class C
TRUE,1.50E+12,57,resign,white,10,0,dandisd,tfeng,1550,1567,-17,Sicilian Defense,6,Class C,Class C,1559,Class C
TRUE,1.50E+12,38,resign,white,5,7,tfeng,agusfil,1560,1419,141,Caro-Kann Defense,5,Class C,Class C,1490,Class C
TRUE,1.50E+12,111,resign,white,8,0,yalicapkini,tfeng,1840,1564,276,Scotch Game,8,Class A,Class C,1702,Class B
TRUE,1.50E+12,119,resign,black,10,0,guber1962,tfeng,1660,1549,111,East Indian Defense,4,Class B,Class C,1605,Class B
TRUE,1.50E+12,33,mate,white,10,0,tfeng,gardoim,1534,1678,-144,Philidor Defense,5,Class C,Class B,1606,Class B
TRUE,1.50E+12,32,resign,white,10,0,tarekjrd,tfeng,1789,1538,251,Blumenfeld Countergambit,6,Class B,Class C,1664,Class B
TRUE,1.50E+12,96,resign,black,15,0,rajapirka,tienc12345,1841,1921,-80,Center Game,8,Class A,Class A,1881,Class A
TRUE,1.50E+12,92,draw,draw,8,10,tienc12345,elham1,1926,1737,189,Zukertort Opening,2,Class A,Class B,1832,Class A
TRUE,1.50E+12,64,resign,black,8,2,albinas,tienc12345,1629,1887,-258,Queen's Pawn Game,3,Class B,Class A,1758,Class B
TRUE,1.50E+12,10,resign,black,5,5,valmasia3,tienc12345,1860,1712,148,King's Gambit Accepted,7,Class A,Class B,1786,Class B
TRUE,1.50E+12,85,resign,white,20,8,tienc12345,dmitriy8888,1500,1568,-68,Reti Opening,4,Class C,Class C,1534,Class C
TRUE,1.50E+12,40,resign,black,10,0,joselito-carnaval,arjunshenoyk,1780,2132,-352,Sicilian Defense,10,Class B,Expert,1956,Class A
TRUE,1.50E+12,58,resign,black,10,0,rustam9,iamasd1,966,1124,-158,Scandinavian Defense,2,Novice,Novice,1045,Novice
TRUE,1.50E+12,26,outoftime,black,15,15,halma,rustam9,884,951,-67,Nimzo-Larsen Attack,2,Novice,Novice,918,Novice
TRUE,1.50E+12,4,outoftime,black,15,15,rustam9,b3nszy,945,1070,-125,King's Knight Opening,3,Novice,Novice,1008,Novice
TRUE,1.50E+12,118,mate,black,10,0,rustam9,bohne,971,1149,-178,King's Pawn Game,3,Novice,Novice,1060,Novice
TRUE,1.50E+12,11,mate,white,15,15,cris865,rustam9,1238,985,253,Van't Kruijs Opening,1,Class D,Novice,1112,Novice
TRUE,1.50E+12,163,outoftime,draw,10,0,rustam9,granham,972,1247,-275,English Opening,2,Novice,Class D,1110,Novice
TRUE,1.50E+12,95,mate,white,10,0,bilabrin,rustam9,1107,961,146,Nimzowitsch Defense,4,Novice,Novice,1034,Novice
TRUE,1.50E+12,37,resign,black,10,0,rustam9,fiksse,974,1129,-155,Queen's Pawn Game,3,Novice,Novice,1052,Novice
TRUE,1.50E+12,101,mate,white,10,2,raza00,rustam9,1203,970,233,Center Game,3,Class D,Novice,1087,Novice
TRUE,1.50E+12,80,outoftime,black,10,0,rustam9,juniohispano,998,937,61,French Defense,5,Novice,Novice,968,Novice
TRUE,1.50E+12,78,resign,black,10,0,rustam9,rainbowstream,1016,1126,-110,Van't Kruijs Opening,1,Novice,Novice,1071,Novice
TRUE,1.50E+12,89,outoftime,draw,10,0,rustam9,madmadge,1025,1153,-128,French Defense,4,Novice,Novice,1089,Novice
TRUE,1.50E+12,42,mate,black,10,0,rustam9,brainsurgery,1047,1151,-104,Queen's Pawn Game,4,Novice,Novice,1099,Novice
TRUE,1.50E+12,8,outoftime,black,10,0,gabriel_ml,rustam9,998,1016,-18,Ponziani Opening,6,Novice,Novice,1007,Novice
TRUE,1.50E+12,101,outoftime,white,10,0,gus247,rustam9,1127,1044,83,King's Pawn Game,3,Novice,Novice,1086,Novice
TRUE,1.50E+12,65,outoftime,white,10,0,rustam9,cromanoide,1020,1200,-180,Queen's Pawn Game,3,Novice,Class D,1110,Novice
TRUE,1.50E+12,60,mate,black,10,0,rustam9,ck666,1069,1071,-2,Queen's Pawn Game,4,Novice,Novice,1070,Novice
TRUE,1.50E+12,71,draw,draw,10,0,ck666,rustam9,1071,1068,3,Queen's Pawn Game,3,Novice,Novice,1070,Novice
TRUE,1.50E+12,44,resign,black,10,0,rustam9,davidmcdavidface,1115,1223,-108,Queen's Pawn Game,4,Novice,Class D,1169,Novice
